# ../emissions-data/level1//L101.co_tgej_USA_en_Sepa_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " CO emissions factors for the USA by EPA sector / fuel / historical year "
# " Unit = Tg / EJ "
"sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"elec_heat","biomass",0.228564,0.251239,0.264844,0.261216,0.250332,0.263937,0.288426,0.285705,0.29024,0.291147,0.291147,0.2721,0.273914,0.287519,0.254867,0.25396,0.263937,0.274821,0.28117,0.276635,0.275728,0.273914,0.282077,0.285705,0.285705,0.318357,0.330148,0.354637,0.400894,0.388196,0.388196,0.349195,0,0,0,0,0,0,0,0
"elec_heat","coal",0.228564,0.251239,0.264844,0.261216,0.250332,0.263937,0.288426,0.285705,0.29024,0.291147,0.291147,0.2721,0.273914,0.287519,0.254867,0.25396,0.263937,0.274821,0.28117,0.276635,0.275728,0.273914,0.282077,0.285705,0.285705,0.318357,0.330148,0.354637,0.400894,0.388196,0.388196,0.349195,0,0,0,0,0,0,0,0
"elec_heat","gas",0.228564,0.251239,0.264844,0.261216,0.250332,0.263937,0.288426,0.285705,0.29024,0.291147,0.291147,0.2721,0.273914,0.287519,0.254867,0.25396,0.263937,0.274821,0.28117,0.276635,0.275728,0.273914,0.282077,0.285705,0.285705,0.318357,0.330148,0.354637,0.400894,0.388196,0.388196,0.349195,0,0,0,0,0,0,0,0
"elec_heat","refined liquids",0.228564,0.251239,0.264844,0.261216,0.250332,0.263937,0.288426,0.285705,0.29024,0.291147,0.291147,0.2721,0.273914,0.287519,0.254867,0.25396,0.263937,0.274821,0.28117,0.276635,0.275728,0.273914,0.282077,0.285705,0.285705,0.318357,0.330148,0.354637,0.400894,0.388196,0.388196,0.349195,0,0,0,0,0,0,0,0
"industry_energy","biomass",0.745554,0.766415,0.778206,0.750089,0.692041,0.754624,0.764601,0.778206,0.757345,0.68025,0.666645,0.656668,0.631272,0.663017,0.505199,0.496129,0.502478,0.517897,0.523339,0.620388,0.645784,0.66211,0.702925,0.71653,0.735577,0.772764,0.754624,0.750089,0.802695,0.808137,0.840789,0.936024,0,0,0,0,0,0,0,0
"industry_energy","coal",0.745554,0.766415,0.778206,0.750089,0.692041,0.754624,0.764601,0.778206,0.757345,0.68025,0.666645,0.656668,0.631272,0.663017,0.505199,0.496129,0.502478,0.517897,0.523339,0.620388,0.645784,0.66211,0.702925,0.71653,0.735577,0.772764,0.754624,0.750089,0.802695,0.808137,0.840789,0.936024,0,0,0,0,0,0,0,0
"industry_energy","gas",0.745554,0.766415,0.778206,0.750089,0.692041,0.754624,0.764601,0.778206,0.757345,0.68025,0.666645,0.656668,0.631272,0.663017,0.505199,0.496129,0.502478,0.517897,0.523339,0.620388,0.645784,0.66211,0.702925,0.71653,0.735577,0.772764,0.754624,0.750089,0.802695,0.808137,0.840789,0.936024,0,0,0,0,0,0,0,0
"industry_energy","refined liquids",0.745554,0.766415,0.778206,0.750089,0.692041,0.754624,0.764601,0.778206,0.757345,0.68025,0.666645,0.656668,0.631272,0.663017,0.505199,0.496129,0.502478,0.517897,0.523339,0.620388,0.645784,0.66211,0.702925,0.71653,0.735577,0.772764,0.754624,0.750089,0.802695,0.808137,0.840789,0.936024,0,0,0,0,0,0,0,0
"oil_gas","all",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41722,0.407243,0.410871,0.398173,0.394545,0.298403,0.310194,0.331962,0.331962,0.302938,0.311101,0.313822,0.325613,0.324706,0.133329,0.134236,0.135143,0.097956,0,0,0,0,0,0,0,0
"trn_air","all",0.153283,0.156911,0.160539,0.164167,0.166888,0.174144,0.180493,0.186842,0.188656,0.19047,0.191377,0.193191,0.195005,0.195912,0.197726,0.19954,0.200447,0.205889,0.211331,0.216773,0.218587,0.219494,0.221308,0.222215,0.224029,0.224936,0.249425,0.273914,0.324706,0.24489,0.233099,0.233099,0,0,0,0,0,0,0,0
"trn_rail","all",0.102491,0.101584,0.101584,0.100677,0.09977,0.105212,0.109747,0.114282,0.110654,0.106119,0.102491,0.097956,0.094328,0.089793,0.086165,0.08163,0.078002,0.079816,0.082537,0.085258,0.086165,0.087979,0.089793,0.0907,0.092514,0.094328,0.088886,0.083444,0.089793,0.089793,0.089793,0.079816,0,0,0,0,0,0,0,0
"trn_road","gas",146.295472,144.540427,142.784475,141.030337,139.274385,137.51934,135.763388,134.008343,132.200692,130.450182,128.702393,126.954604,125.205908,123.456305,121.707609,119.95982,118.210217,112.140573,106.071836,100.001285,95.21686,90.433342,85.649824,80.864492,76.07916,71.295642,68.795043,66.432308,62.319063,61.731327,57.572732,56.380027,0,0,0,0,0,0,0,0
"trn_road","refined liquids",146.295472,144.540427,142.784475,141.030337,139.274385,137.51934,135.763388,134.008343,132.200692,130.450182,128.702393,126.954604,125.205908,123.456305,121.707609,119.95982,118.210217,112.140573,106.071836,100.001285,95.21686,90.433342,85.649824,80.864492,76.07916,71.295642,68.795043,66.432308,62.319063,61.731327,57.572732,56.380027,0,0,0,0,0,0,0,0
"trn_ship","all",0.117003,0.117003,0.117003,0.117003,0.11791,0.115189,0.111561,0.10884,0.111561,0.113375,0.116096,0.11791,0.120631,0.122445,0.124259,0.12698,0.128794,0.126073,0.122445,0.119724,0.120631,0.122445,0.123352,0.124259,0.125166,0.126073,0.120631,0.115189,0.106119,0.120631,0.120631,0.120631,0,0,0,0,0,0,0,0
