# ../emissions-data/level1//L114.bcoc_tgej_R_en_S_F_2000.csv
# Written by L114.bcoc_en_R_S_T_Y.R
# Fri Mar 14 14:55:24 2014
# " BC / OC emissions factors by GCAM region / sector / technology / 2000 "
# " Unit = Tg / EJ "
"GCAM_region_ID","Non.CO2","supplysector","subsector","stub.technology","X2000"
22,"BC","industrial energy use","coal","coal",0.050648818484293
22,"BC","industrial energy use","gas","gas",1.18696064686323e-06
22,"BC","industrial energy use","refined liquids","refined liquids",0.0646559843020909
22,"BC","N fertilizer","gas","gas",1.18696064686323e-06
22,"BC","resid heating","gas","gas",0.00100230739914617
22,"BC","resid heating","refined liquids","refined liquids",0.654928819831165
22,"BC","resid others","biomass","biomass",0
22,"BC","resid others","gas","gas",0.00100230739914617
22,"BC","resid others","refined liquids","refined liquids",0.654928819831165
22,"BC","transportation","gas","gas",0
22,"BC","transportation","refined liquids","refined liquids",0.060811315968425
22,"OC","comm heating","gas","gas",0.00671276938724184
22,"OC","comm heating","refined liquids","refined liquids",0.313568680577446
22,"OC","comm others","gas","gas",0.00671276938724184
22,"OC","comm others","refined liquids","refined liquids",0.313568680577446
22,"OC","electricity","coal","coal (conv pul)",4.40574813940863e-05
22,"OC","electricity","gas","gas (steam/CT)",3.88333558742938e-05
22,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000385971765252592
22,"OC","industrial energy use","biomass","biomass",0.0184815145809251
22,"OC","industrial energy use","coal","coal",0.0401946491544947
22,"OC","industrial energy use","gas","gas",8.30872452804263e-06
22,"OC","industrial energy use","refined liquids","refined liquids",0.0206042686130985
22,"OC","N fertilizer","gas","gas",8.30872452804263e-06
22,"OC","resid heating","gas","gas",0.00601384439487698
22,"OC","resid heating","refined liquids","refined liquids",0.354753110741881
22,"OC","resid others","biomass","biomass",0
22,"OC","resid others","gas","gas",0.00601384439487698
22,"OC","resid others","refined liquids","refined liquids",0.354753110741881
22,"OC","transportation","gas","gas",0
22,"OC","transportation","refined liquids","refined liquids",0.0546395739908701
23,"BC","comm heating","biomass","biomass",0.256342407367934
23,"BC","comm heating","gas","gas",0
23,"BC","comm others","coal","coal",2.22002551311634
23,"BC","comm others","gas","gas",0
23,"BC","comm others","refined liquids","refined liquids",0.0541427807765519
23,"BC","district heat","biomass","biomass",0
23,"BC","district heat","coal","coal",0
23,"BC","district heat","gas","gas",0
23,"BC","district heat","refined liquids","refined liquids",0
23,"BC","electricity","coal","coal (conv pul)",0.000667578237470827
23,"BC","electricity","gas","gas (steam/CT)",5.74944734326535e-05
23,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00754604405339892
23,"BC","industrial energy use","biomass","biomass",0.00145641750273589
23,"BC","industrial energy use","coal","coal",0.0114366959088857
23,"BC","industrial energy use","gas","gas",2.68020229893396e-07
23,"BC","industrial energy use","refined liquids","refined liquids",0.0145995672412777
23,"BC","N fertilizer","gas","gas",2.68020229893396e-07
23,"BC","resid heating","biomass","biomass",0
23,"BC","resid heating","gas","gas",8.85764867918342e-05
23,"BC","resid others","coal","coal",0
23,"BC","resid others","gas","gas",8.85764867918342e-05
23,"BC","resid others","refined liquids","refined liquids",0.0578777468955978
23,"BC","transportation","gas","gas",0
23,"BC","transportation","refined liquids","refined liquids",0.0119089920079002
23,"OC","comm heating","biomass","biomass",1.41860693501522
23,"OC","comm heating","gas","gas",0.000593224722746905
23,"OC","comm others","coal","coal",1.80767137664393
23,"OC","comm others","gas","gas",0.000593224722746905
23,"OC","comm others","refined liquids","refined liquids",0.0277108720509911
23,"OC","district heat","biomass","biomass",0
23,"OC","district heat","coal","coal",0
23,"OC","district heat","gas","gas",0
23,"OC","district heat","refined liquids","refined liquids",0
23,"OC","electricity","coal","coal (conv pul)",0.000326145093115518
23,"OC","electricity","gas","gas (steam/CT)",0.000287472367163267
23,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.00285723998138406
23,"OC","industrial energy use","biomass","biomass",0.00417319630591632
23,"OC","industrial energy use","coal","coal",0.00907610470097865
23,"OC","industrial energy use","gas","gas",1.87614160925377e-06
23,"OC","industrial energy use","refined liquids","refined liquids",0.00465252224247015
23,"OC","N fertilizer","gas","gas",1.87614160925377e-06
23,"OC","resid heating","biomass","biomass",0
23,"OC","resid heating","gas","gas",0.000531458920751004
23,"OC","resid others","coal","coal",0
23,"OC","resid others","gas","gas",0.000531458920751004
23,"OC","resid others","refined liquids","refined liquids",0.0313504462351155
23,"OC","transportation","gas","gas",0
23,"OC","transportation","refined liquids","refined liquids",0.00716248997829595
24,"BC","comm heating","coal","coal",0.752477047609339
24,"BC","comm heating","refined liquids","refined liquids",0.0183516809096979
24,"BC","comm others","coal","coal",0.752477047609339
24,"BC","comm others","gas","gas",0
24,"BC","comm others","refined liquids","refined liquids",0.0183516809096979
24,"BC","electricity","biomass","biomass (conv)",0.0648059940536151
24,"BC","electricity","coal","coal (conv pul)",0.000537115020098105
24,"BC","industrial energy use","biomass","biomass",0.00225716074132476
24,"BC","industrial energy use","coal","coal",0.0177246297627663
24,"BC","industrial energy use","gas","gas",4.15378653208836e-07
24,"BC","industrial energy use","refined liquids","refined liquids",0.0226264583853458
24,"BC","N fertilizer","gas","gas",4.15378653208836e-07
24,"BC","resid others","biomass","biomass",0
24,"BC","resid others","coal","coal",0
24,"BC","resid others","gas","gas",3.00229762563247e-05
24,"BC","resid others","refined liquids","refined liquids",0.0196176466662064
24,"BC","transportation","refined liquids","refined liquids",0.0206527550655037
24,"OC","comm heating","coal","coal",0.612709724509211
24,"OC","comm heating","refined liquids","refined liquids",0.00939259259157764
24,"OC","comm others","coal","coal",0.612709724509211
24,"OC","comm others","gas","gas",0.000201073359429481
24,"OC","comm others","refined liquids","refined liquids",0.00939259259157764
24,"OC","electricity","biomass","biomass (conv)",0.14192341705673
24,"OC","electricity","coal","coal (conv pul)",0.000262407338063196
24,"OC","industrial energy use","biomass","biomass",0.00646763366264212
24,"OC","industrial energy use","coal","coal",0.0140661775738884
24,"OC","industrial energy use","gas","gas",2.90765057246185e-06
24,"OC","industrial energy use","refined liquids","refined liquids",0.00721049461031382
24,"OC","N fertilizer","gas","gas",2.90765057246185e-06
24,"OC","resid others","biomass","biomass",0
24,"OC","resid others","coal","coal",0
24,"OC","resid others","gas","gas",0.000180137857537948
24,"OC","resid others","refined liquids","refined liquids",0.0106262252775285
24,"OC","transportation","refined liquids","refined liquids",0.0127970601172701
25,"BC","comm cooling","gas","gas",0
25,"BC","comm heating","biomass","biomass",0.0635577182364666
25,"BC","comm heating","gas","gas",0
25,"BC","comm heating","refined liquids","refined liquids",0.013424199454426
25,"BC","comm others","coal","coal",0.550434699779862
25,"BC","comm others","gas","gas",0
25,"BC","comm others","refined liquids","refined liquids",0.013424199454426
25,"BC","electricity","biomass","biomass (conv)",0.0169257349060481
25,"BC","electricity","gas","gas (steam/CT)",1.20815758704443e-05
25,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00158568464601461
25,"BC","industrial energy use","biomass","biomass",0.00306220095234519
25,"BC","industrial energy use","gas","gas",5.63527835724016e-07
25,"BC","industrial energy use","refined liquids","refined liquids",0.0306964236739026
25,"BC","N fertilizer","gas","gas",5.63527835724016e-07
25,"BC","resid heating","biomass","biomass",0
25,"BC","resid heating","gas","gas",2.19617169382788e-05
25,"BC","resid heating","refined liquids","refined liquids",0.0143502496021737
25,"BC","resid others","biomass","biomass",0
25,"BC","resid others","gas","gas",2.19617169382788e-05
25,"BC","resid others","refined liquids","refined liquids",0.0143502496021737
25,"BC","transportation","refined liquids","refined liquids",0.0138606644401734
25,"OC","comm cooling","gas","gas",0.000147084558370151
25,"OC","comm heating","biomass","biomass",0.351730409298143
25,"OC","comm heating","gas","gas",0.000147084558370151
25,"OC","comm heating","refined liquids","refined liquids",0.00687065326407629
25,"OC","comm others","coal","coal",0.448195322812719
25,"OC","comm others","gas","gas",0.000147084558370151
25,"OC","comm others","refined liquids","refined liquids",0.00687065326407629
25,"OC","electricity","biomass","biomass (conv)",0.037066912854934
25,"OC","electricity","gas","gas (steam/CT)",6.04078793522212e-05
25,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000600404865966699
25,"OC","industrial energy use","biomass","biomass",0.00877438349806605
25,"OC","industrial energy use","gas","gas",3.94469485006811e-06
25,"OC","industrial energy use","refined liquids","refined liquids",0.00978219364635227
25,"OC","N fertilizer","gas","gas",3.94469485006811e-06
25,"OC","resid heating","biomass","biomass",0
25,"OC","resid heating","gas","gas",0.000131770301629672
25,"OC","resid heating","refined liquids","refined liquids",0.00777305186784408
25,"OC","resid others","biomass","biomass",0
25,"OC","resid others","gas","gas",0.000131770301629672
25,"OC","resid others","refined liquids","refined liquids",0.00777305186784408
25,"OC","transportation","refined liquids","refined liquids",0.00972487694421842
26,"BC","comm cooling","gas","gas",0
26,"BC","comm heating","biomass","biomass",0.632105710773697
26,"BC","comm heating","gas","gas",0
26,"BC","comm heating","refined liquids","refined liquids",0.133508775537496
26,"BC","comm others","coal","coal",5.47428269599565
26,"BC","comm others","gas","gas",0
26,"BC","comm others","refined liquids","refined liquids",0.133508775537496
26,"BC","electricity","biomass","biomass (conv)",0.0301495430495806
26,"BC","electricity","coal","coal (conv pul)",0.000249880781207164
26,"BC","electricity","gas","gas (steam/CT)",2.15207194154136e-05
26,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00282455490195544
26,"BC","industrial energy use","biomass","biomass",0.00426509962221727
26,"BC","industrial energy use","coal","coal",0.0334922144980894
26,"BC","industrial energy use","gas","gas",7.8489374037151e-07
26,"BC","industrial energy use","refined liquids","refined liquids",0.0427546418580777
26,"BC","N fertilizer","gas","gas",7.8489374037151e-07
26,"BC","resid heating","biomass","biomass",0
26,"BC","resid heating","gas","gas",0.000218417638018926
26,"BC","resid heating","refined liquids","refined liquids",0.14271869689868
26,"BC","resid others","biomass","biomass",0
26,"BC","resid others","gas","gas",0.000218417638018926
26,"BC","resid others","refined liquids","refined liquids",0.14271869689868
26,"BC","transportation","gas","gas",0
26,"BC","transportation","refined liquids","refined liquids",0.0381166437089937
26,"OC","comm cooling","gas","gas",0.00146281194309861
26,"OC","comm heating","biomass","biomass",3.49809286014554
26,"OC","comm heating","gas","gas",0.00146281194309861
26,"OC","comm heating","refined liquids","refined liquids",0.0683312630703718
26,"OC","comm others","coal","coal",4.45747315908883
26,"OC","comm others","gas","gas",0.00146281194309861
26,"OC","comm others","refined liquids","refined liquids",0.0683312630703718
26,"OC","electricity","biomass","biomass (conv)",0.0660267037761266
26,"OC","electricity","coal","coal (conv pul)",0.000122079160284416
26,"OC","electricity","gas","gas (steam/CT)",0.000107603597077068
26,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.00106949166190546
26,"OC","industrial energy use","biomass","biomass",0.0122211508405841
26,"OC","industrial energy use","coal","coal",0.0265792539973122
26,"OC","industrial energy use","gas","gas",5.49425618260057e-06
26,"OC","industrial energy use","refined liquids","refined liquids",0.0136248505812658
26,"OC","N fertilizer","gas","gas",5.49425618260057e-06
26,"OC","resid heating","biomass","biomass",0
26,"OC","resid heating","gas","gas",0.00131050582811355
26,"OC","resid heating","refined liquids","refined liquids",0.0773059608201181
26,"OC","resid others","biomass","biomass",0
26,"OC","resid others","gas","gas",0.00131050582811355
26,"OC","resid others","refined liquids","refined liquids",0.0773059608201181
26,"OC","transportation","gas","gas",0
26,"OC","transportation","refined liquids","refined liquids",0.023281010425228
27,"BC","comm heating","gas","gas",0
27,"BC","comm heating","refined liquids","refined liquids",0.510568623174924
27,"BC","comm others","biomass","biomass",2.41731931965845
27,"BC","comm others","gas","gas",0
27,"BC","comm others","refined liquids","refined liquids",0.510568623174924
27,"BC","electricity","coal","coal (conv pul)",0.000107171358622566
27,"BC","electricity","gas","gas (steam/CT)",9.23002052075694e-06
27,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00121142324305297
27,"BC","industrial energy use","biomass","biomass",0.00947154794106869
27,"BC","industrial energy use","coal","coal",0.0743764843425385
27,"BC","industrial energy use","gas","gas",1.74302111300011e-06
27,"BC","industrial energy use","refined liquids","refined liquids",0.0949456462757802
27,"BC","N fertilizer","gas","gas",1.74302111300011e-06
27,"BC","resid heating","gas","gas",0.000835279870341723
27,"BC","resid heating","refined liquids","refined liquids",0.545789505472719
27,"BC","resid others","biomass","biomass",0
27,"BC","resid others","coal","coal",0
27,"BC","resid others","gas","gas",0.000835279870341723
27,"BC","resid others","refined liquids","refined liquids",0.545789505472719
27,"BC","transportation","refined liquids","refined liquids",0.04997744993453
27,"OC","comm heating","gas","gas",0.00559413324513588
27,"OC","comm heating","refined liquids","refined liquids",0.261314649656456
27,"OC","comm others","biomass","biomass",13.3775210517225
27,"OC","comm others","gas","gas",0.00559413324513588
27,"OC","comm others","refined liquids","refined liquids",0.261314649656456
27,"OC","electricity","coal","coal (conv pul)",5.23585263499557e-05
27,"OC","electricity","gas","gas (steam/CT)",4.61501026037847e-05
27,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000458694237660833
27,"OC","industrial energy use","biomass","biomass",0.0271396277542161
27,"OC","industrial energy use","coal","coal",0.0590248061644361
27,"OC","industrial energy use","gas","gas",1.22011477910007e-05
27,"OC","industrial energy use","refined liquids","refined liquids",0.0302568373310984
27,"OC","N fertilizer","gas","gas",1.22011477910007e-05
27,"OC","resid heating","gas","gas",0.00501167922205033
27,"OC","resid heating","refined liquids","refined liquids",0.295635982131056
27,"OC","resid others","biomass","biomass",0
27,"OC","resid others","coal","coal",0
27,"OC","resid others","gas","gas",0.00501167922205033
27,"OC","resid others","refined liquids","refined liquids",0.295635982131056
27,"OC","transportation","refined liquids","refined liquids",0.0359256934766302
28,"BC","comm cooling","gas","gas",0
28,"BC","comm heating","biomass","biomass",0.0648898503458597
28,"BC","comm heating","gas","gas",0
28,"BC","comm heating","refined liquids","refined liquids",0.0137055627196963
28,"BC","comm others","gas","gas",0
28,"BC","comm others","refined liquids","refined liquids",0.0137055627196963
28,"BC","district heat","biomass","biomass",0
28,"BC","district heat","refined liquids","refined liquids",0
28,"BC","electricity","biomass","biomass (conv)",0.0864805647522018
28,"BC","electricity","coal","coal (conv pul)",0.000716754845802465
28,"BC","electricity","gas","gas (steam/CT)",6.17297570931023e-05
28,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00810191725602636
28,"BC","industrial energy use","biomass","biomass",0.00602713461489087
28,"BC","industrial energy use","coal","coal",0.0473288089870791
28,"BC","industrial energy use","gas","gas",1.10915585815672e-06
28,"BC","industrial energy use","refined liquids","refined liquids",0.0604178107699438
28,"BC","N fertilizer","gas","gas",1.10915585815672e-06
28,"BC","resid heating","biomass","biomass",0
28,"BC","resid heating","coal","coal",0
28,"BC","resid heating","gas","gas",2.24220215106052e-05
28,"BC","resid heating","refined liquids","refined liquids",0.0146510223297555
28,"BC","resid others","coal","coal",0
28,"BC","resid others","gas","gas",2.24220215106052e-05
28,"BC","resid others","refined liquids","refined liquids",0.0146510223297555
28,"BC","transportation","refined liquids","refined liquids",0.0263534482969643
28,"OC","comm cooling","gas","gas",0.000150167363550031
28,"OC","comm heating","biomass","biomass",0.359102470238606
28,"OC","comm heating","gas","gas",0.000150167363550031
28,"OC","comm heating","refined liquids","refined liquids",0.00701465808488389
28,"OC","comm others","gas","gas",0.000150167363550031
28,"OC","comm others","refined liquids","refined liquids",0.00701465808488389
28,"OC","district heat","biomass","biomass",0
28,"OC","district heat","refined liquids","refined liquids",0
28,"OC","electricity","biomass","biomass (conv)",0.189390154998226
28,"OC","electricity","coal","coal (conv pul)",0.000350170306346242
28,"OC","electricity","gas","gas (steam/CT)",0.000308648785465511
28,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.00306771624257309
28,"OC","industrial energy use","biomass","biomass",0.0172700588003604
28,"OC","industrial energy use","coal","coal",0.0375599062143116
28,"OC","industrial energy use","gas","gas",7.76409100709703e-06
28,"OC","industrial energy use","refined liquids","refined liquids",0.0192536671671863
28,"OC","N fertilizer","gas","gas",7.76409100709703e-06
28,"OC","resid heating","biomass","biomass",0
28,"OC","resid heating","coal","coal",0
28,"OC","resid heating","gas","gas",0.000134532129063631
28,"OC","resid heating","refined liquids","refined liquids",0.00793597042861758
28,"OC","resid others","coal","coal",0
28,"OC","resid others","gas","gas",0.000134532129063631
28,"OC","resid others","refined liquids","refined liquids",0.00793597042861758
28,"OC","transportation","refined liquids","refined liquids",0.0150041525157372
29,"BC","comm heating","biomass","biomass",0.085942389259997
29,"BC","comm heating","coal","coal",0.744294706343762
29,"BC","comm heating","gas","gas",0
29,"BC","comm heating","refined liquids","refined liquids",0.018152127027653
29,"BC","comm others","biomass","biomass",0.085942389259997
29,"BC","comm others","coal","coal",0.744294706343762
29,"BC","comm others","gas","gas",0
29,"BC","comm others","refined liquids","refined liquids",0.018152127027653
29,"BC","electricity","biomass","biomass (conv)",0.0117241567464472
29,"BC","electricity","coal","coal (conv pul)",9.71703432446625e-05
29,"BC","electricity","gas","gas (steam/CT)",8.36869359206189e-06
29,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00109837566542927
29,"BC","industrial energy use","biomass","biomass",0.00426425293132788
29,"BC","industrial energy use","coal","coal",0.0334855657547088
29,"BC","industrial energy use","gas","gas",7.84737926337143e-07
29,"BC","industrial energy use","refined liquids","refined liquids",0.0427461543738576
29,"BC","N fertilizer","coal","coal",0.0334855657547088
29,"BC","N fertilizer","gas","gas",7.84737926337143e-07
29,"BC","N fertilizer","refined liquids","refined liquids",0.0427461543738576
29,"BC","resid heating","biomass","biomass",0
29,"BC","resid heating","coal","coal",0
29,"BC","resid heating","gas","gas",2.96965101689962e-05
29,"BC","resid heating","refined liquids","refined liquids",0.0194043268309232
29,"BC","resid others","biomass","biomass",0
29,"BC","resid others","coal","coal",0
29,"BC","resid others","gas","gas",2.96965101689962e-05
29,"BC","resid others","refined liquids","refined liquids",0.0194043268309232
29,"BC","transportation","gas","gas",0
29,"BC","transportation","refined liquids","refined liquids",0.0263446116540812
29,"OC","comm heating","biomass","biomass",0.475607881925743
29,"OC","comm heating","coal","coal",0.606047195627301
29,"OC","comm heating","gas","gas",0.000198886912877396
29,"OC","comm heating","refined liquids","refined liquids",0.00929045871494049
29,"OC","comm others","biomass","biomass",0.475607881925743
29,"OC","comm others","coal","coal",0.606047195627301
29,"OC","comm others","gas","gas",0.000198886912877396
29,"OC","comm others","refined liquids","refined liquids",0.00929045871494049
29,"OC","electricity","biomass","biomass (conv)",0.0256755939302143
29,"OC","electricity","coal","coal (conv pul)",4.74725341042626e-05
29,"OC","electricity","gas","gas (steam/CT)",4.18434679603094e-05
29,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000415889815065451
29,"OC","industrial energy use","biomass","biomass",0.0122187247455357
29,"OC","industrial energy use","coal","coal",0.0265739775878025
29,"OC","industrial energy use","gas","gas",5.49316548436e-06
29,"OC","industrial energy use","refined liquids","refined liquids",0.013622145829237
29,"OC","N fertilizer","coal","coal",0.0265739775878025
29,"OC","N fertilizer","gas","gas",5.49316548436e-06
29,"OC","N fertilizer","refined liquids","refined liquids",0.013622145829237
29,"OC","resid heating","biomass","biomass",0
29,"OC","resid heating","coal","coal",0
29,"OC","resid heating","gas","gas",0.000178179061013977
29,"OC","resid heating","refined liquids","refined liquids",0.0105106770334168
29,"OC","resid others","biomass","biomass",0
29,"OC","resid others","coal","coal",0
29,"OC","resid others","gas","gas",0.000178179061013977
29,"OC","resid others","refined liquids","refined liquids",0.0105106770334167
29,"OC","transportation","gas","gas",0
29,"OC","transportation","refined liquids","refined liquids",0.0128454347182353
30,"BC","comm heating","gas","gas",0
30,"BC","comm heating","refined liquids","refined liquids",0.0175021315880312
30,"BC","comm others","biomass","biomass",0.0828649448919567
30,"BC","comm others","coal","coal",0.717642834410456
30,"BC","comm others","gas","gas",0
30,"BC","comm others","refined liquids","refined liquids",0.0175021315880312
30,"BC","electricity","biomass","biomass (conv)",0.017672415077353
30,"BC","electricity","coal","coal (conv pul)",0.000146469778267756
30,"BC","electricity","gas","gas (steam/CT)",1.26145555721027e-05
30,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00165563725307681
30,"BC","industrial energy use","biomass","biomass",0.00477764757787155
30,"BC","industrial energy use","coal","coal",0.0375170597753039
30,"BC","industrial energy use","gas","gas",8.79216433313466e-07
30,"BC","industrial energy use","refined liquids","refined liquids",0.0478925767763941
30,"BC","resid heating","gas","gas",2.86331308662221e-05
30,"BC","resid heating","refined liquids","refined liquids",0.0187094923396365
30,"BC","resid others","gas","gas",2.86331308662221e-05
30,"BC","resid others","refined liquids","refined liquids",0.0187094923396365
30,"BC","transportation","refined liquids","refined liquids",0.016654775842109
30,"OC","comm heating","gas","gas",0.00019176512565247
30,"OC","comm heating","refined liquids","refined liquids",0.00895778388363798
30,"OC","comm others","biomass","biomass",0.458577208119363
30,"OC","comm others","coal","coal",0.584345721593253
30,"OC","comm others","gas","gas",0.000191765125652471
30,"OC","comm others","refined liquids","refined liquids",0.00895778388363798
30,"OC","electricity","biomass","biomass (conv)",0.0387021227287678
30,"OC","electricity","coal","coal (conv pul)",7.15577542682165e-05
30,"OC","electricity","gas","gas (steam/CT)",6.30727778605135e-05
30,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.00062689177543685
30,"OC","industrial energy use","biomass","biomass",0.0136897978673627
30,"OC","industrial energy use","coal","coal",0.0297733510890129
30,"OC","industrial energy use","gas","gas",6.15451503319426e-06
30,"OC","industrial energy use","refined liquids","refined liquids",0.015262183804421
30,"OC","resid heating","gas","gas",0.000171798785197333
30,"OC","resid heating","refined liquids","refined liquids",0.0101343083506364
30,"OC","resid others","gas","gas",0.000171798785197333
30,"OC","resid others","refined liquids","refined liquids",0.0101343083506364
30,"OC","transportation","refined liquids","refined liquids",0.00890942523787091
31,"BC","comm cooling","gas","gas",0
31,"BC","comm heating","gas","gas",0
31,"BC","comm heating","refined liquids","refined liquids",0.0982549551188343
31,"BC","comm others","gas","gas",0
31,"BC","comm others","refined liquids","refined liquids",0.0982549551188343
31,"BC","electricity","biomass","biomass (conv)",0.0136051140365583
31,"BC","electricity","coal","coal (conv pul)",0.000112759802637043
31,"BC","electricity","gas","gas (steam/CT)",9.71131938265142e-06
31,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.00127459283480444
31,"BC","industrial energy use","biomass","biomass",0.00406018924645171
31,"BC","industrial energy use","coal","coal",0.0318831308034731
31,"BC","industrial energy use","gas","gas",7.47184686534228e-07
31,"BC","industrial energy use","refined liquids","refined liquids",0.0407005585998052
31,"BC","N fertilizer","gas","gas",7.47184686534228e-07
31,"BC","resid heating","biomass","biomass",0
31,"BC","resid heating","gas","gas",0.00016074310571955
31,"BC","resid heating","refined liquids","refined liquids",0.105032939609726
31,"BC","resid others","biomass","biomass",0
31,"BC","resid others","gas","gas",0.00016074310571955
31,"BC","resid others","refined liquids","refined liquids",0.105032939609726
31,"BC","transportation","gas","gas",0
31,"BC","transportation","refined liquids","refined liquids",0.046685437145187
31,"OC","comm cooling","gas","gas",0.00107654737479097
31,"OC","comm heating","gas","gas",0.00107654737479097
31,"OC","comm heating","refined liquids","refined liquids",0.0502879691553088
31,"OC","comm others","gas","gas",0.00107654737479097
31,"OC","comm others","refined liquids","refined liquids",0.0502879691553087
31,"OC","electricity","biomass","biomass (conv)",0.0297948407660775
31,"OC","electricity","coal","coal (conv pul)",5.50887585402346e-05
31,"OC","electricity","gas","gas (steam/CT)",4.8556596913257e-05
31,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000482612820945371
31,"OC","industrial energy use","biomass","biomass",0.0116340038023328
31,"OC","industrial energy use","coal","coal",0.025302293221112
31,"OC","industrial energy use","gas","gas",5.23029280573959e-06
31,"OC","industrial energy use","refined liquids","refined liquids",0.0129702648740965
31,"OC","N fertilizer","gas","gas",5.23029280573959e-06
31,"OC","resid heating","biomass","biomass",0
31,"OC","resid heating","gas","gas",0.000964458634317297
31,"OC","resid heating","refined liquids","refined liquids",0.0568928422886016
31,"OC","resid others","biomass","biomass",0
31,"OC","resid others","gas","gas",0.000964458634317297
31,"OC","resid others","refined liquids","refined liquids",0.0568928422886016
31,"OC","transportation","gas","gas",0
31,"OC","transportation","refined liquids","refined liquids",0.0323172526443969
32,"BC","comm cooling","gas","gas",0
32,"BC","comm heating","biomass","biomass",0.550254860942715
32,"BC","comm heating","gas","gas",0
32,"BC","comm heating","refined liquids","refined liquids",0.116220833740131
32,"BC","comm others","gas","gas",0
32,"BC","comm others","refined liquids","refined liquids",0.116220833740131
32,"BC","electricity","biomass","biomass (conv)",0.00384832155572358
32,"BC","electricity","coal","coal (conv pul)",3.18950637195131e-05
32,"BC","electricity","gas","gas (steam/CT)",2.74692881032461e-06
32,"BC","electricity","refined liquids","refined liquids (steam/CT)",0.000360529361809715
32,"BC","industrial energy use","biomass","biomass",0.00492421747661541
32,"BC","industrial energy use","coal","coal",0.0386680177651528
32,"BC","industrial energy use","gas","gas",9.06189260736227e-07
32,"BC","industrial energy use","refined liquids","refined liquids",0.0493618375400409
32,"BC","N fertilizer","gas","gas",9.06189260736227e-07
32,"BC","resid heating","biomass","biomass",0
32,"BC","resid heating","gas","gas",0.000190134917288492
32,"BC","resid heating","refined liquids","refined liquids",0.124238169941205
32,"BC","resid others","biomass","biomass",0
32,"BC","resid others","coal","coal",0
32,"BC","resid others","gas","gas",0.000190134917288492
32,"BC","resid others","refined liquids","refined liquids",0.124238169941205
32,"BC","transportation","coal","coal",0
32,"BC","transportation","gas","gas",0
32,"BC","transportation","refined liquids","refined liquids",0.0219195274329083
32,"OC","comm cooling","gas","gas",0.00127339362485722
32,"OC","comm heating","biomass","biomass",3.04512768595
32,"OC","comm heating","gas","gas",0.00127339362485722
32,"OC","comm heating","refined liquids","refined liquids",0.0594831038827439
32,"OC","comm others","gas","gas",0.00127339362485722
32,"OC","comm others","refined liquids","refined liquids",0.0594831038827439
32,"OC","electricity","biomass","biomass (conv)",0.00842772266820732
32,"OC","electricity","coal","coal (conv pul)",1.55823212064797e-05
32,"OC","electricity","gas","gas (steam/CT)",1.3734644051623e-05
32,"OC","electricity","refined liquids","refined liquids (steam/CT)",0.000136511117578436
32,"OC","industrial energy use","biomass","biomass",0.0141097770003019
32,"OC","industrial energy use","coal","coal",0.0306867455960909
32,"OC","industrial energy use","gas","gas",6.34332482515359e-06
32,"OC","industrial energy use","refined liquids","refined liquids",0.0157304009967449
32,"OC","N fertilizer","gas","gas",6.34332482515359e-06
32,"OC","resid heating","biomass","biomass",0
32,"OC","resid heating","gas","gas",0.00114080950373095
32,"OC","resid heating","refined liquids","refined liquids",0.0672956753848191
32,"OC","resid others","biomass","biomass",0
32,"OC","resid others","coal","coal",0
32,"OC","resid others","gas","gas",0.00114080950373095
32,"OC","resid others","refined liquids","refined liquids",0.0672956753848191
32,"OC","transportation","coal","coal",0
32,"OC","transportation","gas","gas",0
32,"OC","transportation","refined liquids","refined liquids",0.0154861408835578
