# ../emissions-data/level1//L101.nox_tgej_USA_en_Sepa_F_Yh.csv
# Written by L101.nonghg_en_USA_S_T_Y.R
# Fri Mar 14 14:54:53 2014
# " NOx emissions factors for the USA by EPA sector / fuel / historical year "
# " Unit = Tg / EJ "
"sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"industry_energy","biomass",4.031615,4.10871,4.124129,3.948171,3.633442,3.929124,3.951799,3.943636,3.803051,3.223478,3.124615,3.191733,2.86612,3.096498,2.317385,2.236662,2.278384,2.374526,2.407178,1.960027,1.982702,2.036215,2.075216,2.0861,2.077937,1.892909,1.863885,1.833954,1.619902,1.629879,1.667066,1.655275,0,0,0,0,0,0,0,0
"industry_energy","coal",4.031615,4.10871,4.124129,3.948171,3.633442,3.929124,3.951799,3.943636,3.803051,3.223478,3.124615,3.191733,2.86612,3.096498,2.317385,2.236662,2.278384,2.374526,2.407178,1.960027,1.982702,2.036215,2.075216,2.0861,2.077937,1.892909,1.863885,1.833954,1.619902,1.629879,1.667066,1.655275,0,0,0,0,0,0,0,0
"industry_energy","gas",4.031615,4.10871,4.124129,3.948171,3.633442,3.929124,3.951799,3.943636,3.803051,3.223478,3.124615,3.191733,2.86612,3.096498,2.317385,2.236662,2.278384,2.374526,2.407178,1.960027,1.982702,2.036215,2.075216,2.0861,2.077937,1.892909,1.863885,1.833954,1.619902,1.629879,1.667066,1.655275,0,0,0,0,0,0,0,0
"industry_energy","refined liquids",4.031615,4.10871,4.124129,3.948171,3.633442,3.929124,3.951799,3.943636,3.803051,3.223478,3.124615,3.191733,2.86612,3.096498,2.317385,2.236662,2.278384,2.374526,2.407178,1.960027,1.982702,2.036215,2.075216,2.0861,2.077937,1.892909,1.863885,1.833954,1.619902,1.629879,1.667066,1.655275,0,0,0,0,0,0,0,0
"oil_gas","all",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112468,0.097956,0.0907,0.089793,0.087072,0.136957,0.106119,0.130608,0.107933,0.101584,0.096142,0.120631,0.123352,0.123352,0.101584,0.102491,0.105212,0.103398,0,0,0,0,0,0,0,0
"trn_air","all",0.046257,0.047164,0.048071,0.049885,0.050792,0.051699,0.053513,0.05442,0.055327,0.057141,0.058048,0.058955,0.059862,0.061676,0.062583,0.06349,0.065304,0.064397,0.06349,0.06349,0.06349,0.064397,0.065304,0.066211,0.066211,0.067118,0.075281,0.082537,0.087072,0.079816,0.073467,0.073467,0,0,0,0,0,0,0,0
"trn_rail","all",1.02491,1.020375,1.014933,1.010398,1.004956,1.055748,1.10654,1.156425,1.11561,1.074795,1.033073,0.992258,0.950536,0.909721,0.868906,0.827184,0.786369,0.809951,0.833533,0.857115,0.872534,0.887953,0.903372,0.919698,0.935117,0.950536,0.962327,0.973211,0.851673,0.907907,0.906093,0.806323,0,0,0,0,0,0,0,0
"trn_road","gas",11.358361,11.253149,11.148844,11.043632,10.939327,10.835929,10.734345,10.631854,10.525735,10.424151,10.32166,10.220076,10.119399,10.017815,9.915324,9.812833,9.711249,9.374752,9.037348,8.699944,8.570243,8.440542,8.310841,8.180233,8.050532,7.919924,7.975251,7.81834,7.592497,7.612451,7.050111,6.680962,0,0,0,0,0,0,0,0
"trn_road","refined liquids",11.358361,11.253149,11.148844,11.043632,10.939327,10.835929,10.734345,10.631854,10.525735,10.424151,10.32166,10.220076,10.119399,10.017815,9.915324,9.812833,9.711249,9.374752,9.037348,8.699944,8.570243,8.440542,8.310841,8.180233,8.050532,7.919924,7.975251,7.81834,7.592497,7.612451,7.050111,6.680962,0,0,0,0,0,0,0,0
"trn_ship","all",0.88886,0.889767,0.891581,0.892488,0.894302,0.872534,0.850766,0.828998,0.846231,0.862557,0.87979,0.896116,0.912442,0.929675,0.946001,0.963234,0.97956,0.955978,0.933303,0.909721,0.917884,0.926047,0.93421,0.942373,0.951443,0.959606,0.914256,0.868906,0.777299,0.914256,0.918791,0.916977,0,0,0,0,0,0,0,0
